ELAPSED_RUNTIME,DELETE_FLAG,AVG_START_TIME,AVG_RUNTIME,TIME_ZONE,PRIORITY,CYCLIC,MAX_RERUN,END_TIME,START_TIME,FROM_TIME,STATUS,STATE,ODATE,MEMNAME,JOB_NAME,ORDER_TABLE,ORDER_ID,JOB_ID,GROUP_NAME,SYSDATE,CTRLM_TABLE_NAME,JOBNAME,SCRIPT_NAME,DESCRIPTION,INTERFACE_NAME,CRITICAL_LONG_RUN_JOBS_FLAG,THRESHOLD_RUN_TIME,CRITICAL_NOT_STARTED_JOBS_FLAG,FROMTIME,THRESHOLD_START_TIME,EXCLUDE_JOBS_FLAG,RESTATMENT_RUN_TIME,RESTATMENT_START_TIME,FISCAL_YEAR_END_RUN_TIME,FISCAL_YEAR_END_START_TIME,ACTUAL_RUN_TIME,RUN_TIME_DIFF,NEW_THRESHOLD_START_TIME,START_TIME_DIFF,LATE_START,FAILED,LONG_RUN,NOT_STARTED,REGION,APPLICATION,JOB_TYPE,DM_WORK_GROUP,LOG_CAPTURED_TIMESTAMP
247182,0,160000.0,2943, ,Ab,0,0,20190623164112,20190623160000,1600,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ao,SEBLG407@SDHN5569,4c2t6,9359,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
3567,0,200000.0,11, ,AA,0,0,20190623200036,20190623200000,2000,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ap,SEBLG407@SDHN5569,4c42k,9475,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
143,0,230000.0,4, ,AA,0,0,20190623230003,20190623230000,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020aq,SEBLG407@SDHN5569,4c42l,3092,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
5013,0,230000.0,7, ,Ab,0,0,20190623230050,20190623230000,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ar,SEBLG407@SDHN5569,4c2t7,2983,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
8840,0,230000.0,3, ,Ac,0,0,20190623230128,20190623230000,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020as,SEBLG407@SDHN5569,4c2ss,2977,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
76,0,230000.0,3, ,Ad,0,0,20190623230002,20190623230000,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020at,SEBLG407@SDHN5569,4c2sk,2971,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
76,0,230000.0,3, ,Ae,0,0,20190623230002,20190623230000,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020au,SEBLG407@SDHN5569,4c2sf,2968,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
76,0,230000.0,16, ,Af,0,0,20190623230001,20190623230000,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020av,SEBLG407@SDHN5569,4c2sc,2962,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
76,0,230000.0,36, ,Ag,0,0,20190623230002,20190623230000,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020aw,SEBLG407@SDHN5569,4c2s9,2964,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
1139,0,110000.0,2, ,AA,0,0,20190623110012,20190623110000,1100,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bb,SEBLG410@SDHN5569,4c3qw,6813,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
66,0,110000.0,3, ,Ab,0,0,20190623110001,20190623110000,1100,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bc,SEBLG410@SDHN5569,4c2t2,6808,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
63,0,110000.0,6, ,Ac,0,0,20190623110001,20190623110000,1100,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bd,SEBLG410@SDHN5569,4c2sp,6803,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
72,0,110000.0,4, ,Ad,0,0,20190623110002,20190623110000,1100,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020be,SEBLG410@SDHN5569,4c2sj,6804,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
38,0,190000.0,26, ,AA,0,0,20190623220001,20190623220000,2200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bf,SEBLG410@SDHN5569,4c3qy,25182,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
59,0,190000.0,26, ,AA,0,0,20190623160002,20190623160000,1600,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bf,SEBLG410@SDHN5569,4c3qx,9386,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
43043,0,190000.0,18, ,Ab,0,0,20190623160710,20190623160000,1600,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bg,SEBLG410@SDHN5569,4c2t3,9360,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
251,0,190000.0,18, ,Ab,0,0,20190623220003,20190623220000,2200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bg,SEBLG410@SDHN5569,4c2t4,25158,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
154,0,230000.0,107, ,AA,0,0,20190623230003,20190623230000,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bh,SEBLG410@SDHN5569,4c3qz,3078,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
74,0,230000.0,2139, ,Ab,0,0,20190623230002,20190623230000,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bi,SEBLG410@SDHN5569,4c2t5,2975,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
282279,0,230000.0,1031, ,Ac,0,0,20190623234703,20190623230000,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bj,SEBLG410@SDHN5569,4c2sq,2976,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
292,0,240000.0,3, ,AA,0,0,20190624000004,20190624000000,0000,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ca,SEBLG408@SDHN5569,4c3m9,14677,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
222,0,243000.0,3, ,AA,0,0,20190624003002,20190624003000,0030,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020cb,SEBLG408@SDHN5569,4c3ma,3103,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
761,0,90000.0,7, ,AA,0,0,20190623090008,20190623090000,0900,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020cc,SEBLG408@SDHN5569,4c3mb,21364,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
23301,0,100000.0,318, ,AA,0,0,20190623100353,20190623100000,1000,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020cd,SEBLG408@SDHN5569,4c3mc,692,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
184,0,100000.0,118, ,Ab,0,0,20190623100003,20190623100000,1000,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ce,SEBLG408@SDHN5569,4c2su,694,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
177,0,170000.0,140, ,AA,0,0,20190623170003,20190623170000,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020cf,SEBLG408@SDHN5569,4c3md,16886,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
173,0,170000.0,142, ,Ab,0,0,20190623170003,20190623170000,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020cg,SEBLG408@SDHN5569,4c2sv,16885,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
181,0,170000.0,233, ,Ac,0,0,20190623170003,20190623170000,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ch,SEBLG408@SDHN5569,4c2sm,16882,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
187,0,170000.0,123, ,Ad,0,0,20190623170004,20190623170000,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ci,SEBLG408@SDHN5569,4c2sh,16878,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
221479,0,170000.0,1843, ,Ae,0,0,20190623173655,20190623170000,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020cj,SEBLG408@SDHN5569,4c2se,16873,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
184,0,170000.0,623, ,Af,0,0,20190623170003,20190623170000,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ck,SEBLG408@SDHN5569,4c2sb,16874,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
146,0,90000.0,114, ,AA,0,0,20190623090003,20190623090000,0900,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ua,SEBLG409@SDHN5569,4c3o8,21366,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
35921,0,90000.0,151, ,Ab,0,0,20190623090559,20190623090000,0900,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ub,SEBLG409@SDHN5569,4c2sx,21361,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
230,0,120000.0,34, ,AA,0,0,20190623120003,20190623120000,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020uc,SEBLG409@SDHN5569,4c3o9,20538,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
226,0,120000.0,213, ,Ab,0,0,20190623120003,20190623120000,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ud,SEBLG409@SDHN5569,4c2sy,20551,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
68763,0,120000.0,138, ,Ac,0,0,20190623121128,20190623120000,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ue,SEBLG409@SDHN5569,4c2sn,20559,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
224,0,120000.0,358, ,Ad,0,0,20190623120003,20190623120000,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020uf,SEBLG409@SDHN5569,4c2si,20545,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
138,0,130000.0,3, ,AA,0,0,20190623130002,20190623130000,1300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ug,SEBLG409@SDHN5569,4c3oa,7991,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
2352,0,130000.0,10, ,Ab,0,0,20190623130023,20190623130000,1300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020uh,SEBLG409@SDHN5569,4c2sz,7964,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
149,0,130000.0,10, ,Ac,0,0,20190623130002,20190623130000,1300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ui,SEBLG409@SDHN5569,4c2so,7963,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
19228,0,150000.0,251, ,AA,0,0,20190623150312,20190623150000,1500,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020uj,SEBLG409@SDHN5569,4c3ob,4329,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
463,0,170000.0,4, ,AA,0,0,20190623170005,20190623170000,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020uk,SEBLG409@SDHN5569,4c3oc,16891,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
128,0,160000.0,357, ,AA,0,0,20190623160003,20190623160000,1600,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021ab,SEBLG407@SDHN5569,4c42p,9448,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
233,0,170000.0,21, ,AA,0,0,20190623170004,20190623170000,1700,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021ac,SEBLG407@SDHN5569,4c42q,16897,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
110,0,233000.0,1343, ,AA,0,0,20190623233001,20190623233000,2330,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021ad,SEBLG407@SDHN5569,4c42r,22433,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
831,0,50000.0,4, ,AA,0,0,20190623050008,20190623050000,0500,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021cb,SEBLG408@SDHN5569,4c3me,3417,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
242,0,170000.0,26, ,AA,0,0,20190623170004,20190623170000,1700,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021cc,SEBLG408@SDHN5569,4c3mf,16892,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
184,0,180000.0,2, ,AA,0,0,20190623180002,20190623180000,1800,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021cd,SEBLG408@SDHN5569,4c3mg,20186,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
263,0,180000.0,3849, ,Ab,0,0,20190623180003,20190623180000,1800,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021ce,SEBLG408@SDHN5569,4c2sw,20171,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
0,0,260000.0,950, ,AA,0,0, , ,0200,Wait Condition,,190623,sebl2022_weekdays_stats.sh,SEBLJ2022ba,SEBLG410@SDHN5569,4c3qv, ,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
0,0,260000.0,1146, ,Ab,0,0, , ,0200,Wait Condition,,190623,sebl2022_weekdays_stats.sh,SEBLJ2022bb,SEBLG410@SDHN5569,4c2t1, ,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
14112,0,134904.0,421, ,AA,0,0,20190623125703,20190623125441, ,Ended OK,Run (2) ,190623,sebl2024_anapln_accprd_sync.sh,SEBLJ2024a,SEBLG407@SDHN5569,4c42t,28664,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
19,0,153739.0,1, ,AA,0,0,20190623132725,20190623132725, ,Ended OK,Run (2) ,190623,sebl2024_anapln_accprd_sync.sh,SEBLJ2024b,SEBLG408@SDHN5569,4c3mi,1836,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
21,0,252013.0,1, ,AA,0,0,20190624004123,20190624004123, ,Ended OK,Run (2) ,190623,sebl2024_anapln_accprd_sync.sh,SEBLJ2024ca,SEBLG410@SDHN5569,4c3r2,22389,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
16980,0,152721.0,1619, ,AA,0,0,20190623132743,20190623132453, ,Ended Not OK,Run (2) ,190623,sebl2024_anapln_accprd_sync.sh,SEBLJ2024u,SEBLG409@SDHN5569,4c3oe,26556,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
1560531,0,170719.0,35711, ,AA,0,0,20190623041456,20190622235450, ,Ended OK,Run (2) ,190622,sebl2024_anapln_accprd_sync.sh,SEBLJ2024uf,SEBLG409@SDHN5569,4c1r2,18788,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
21180,0,103243.0,359, ,AA,0,0,20190623104931,20190623104559, ,Ended OK,Run (2) ,190623,sebl2026_anaplan_fund_sync.sh,SEBLJ2026afx,SEBLG407@SDHN5569,4c430,15981,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
19,0,220138.0,1, ,AA,0,0,20190623223218,20190623223217, ,Ended Not OK,Run (2) ,190623,sebl2026_anaplan_fund_sync.sh,SEBLJ2026bxf,SEBLG408@SDHN5569,4c3mp,19364,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
0,0,253217.0,1, ,AA,0,0, , , ,Wait Condition,,190623,sebl2026_anaplan_fund_sync.sh,SEBLJ2026cfx,SEBLG410@SDHN5569,4c3rc, ,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
6460,0,210438.0,53, ,AA,0,0,20190623215213,20190623215109, ,Ended OK,Run (2) ,190623,sebl2026_anaplan_fund_sync.sh,SEBLJ2026uxf,SEBLG409@SDHN5569,4c3of,11827,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
0,0,,0, ,AA,0,0,20190622043908,20190622043907, ,Ended Not OK,Run (2) ,190622,sebl2100_ship_add_gtin.sh,SEBLJ2100a,SEBLG407@SDHN5569,4c25h,11357,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
522,0,120210.0,28, ,AA,0,0,20190623120222,20190623120216, ,Ended OK,Run (2) ,190623,sebl2100_ship_add_gtin.sh,SEBLJ2100b,SEBLG410@SDHN5569,4c3r0,27525,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
0,0,,0, ,AA,0,0,20190622093405,20190622093405, ,Ended Not OK,Run (2) ,190622,sebl2100_ship_add_gtin.sh,SEBLJ2100c,SEBLG408@SDHN5569,4c1op,18438,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
0,0,,0, ,AA,0,0,20190622080156,20190622080155, ,Ended Not OK,Run (2) ,190622,sebl2100_ship_add_gtin.sh,SEBLJ2100u,SEBLG409@SDHN5569,4c1r0,12554,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
106100,0,120302.0,1432, ,AA,0,0,20190623122004,20190623120223, ,Ended OK,Run (2) ,190623,sebl2101_ship_add_gtin.bat,SEBLJ2101b,SEBLG410@-SIEBEL012,4c3gz,12892,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
0,0,,0, ,AA,0,0,20190623122005,20190623122004, ,Ended Not OK,Run (2) ,190623,sebl2102_cfg_model_prod.sh,SEBLJ2102b,SEBLG410@SDHN5569,4c3r1,29809,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
800,0,82026.0,9, ,AA,0,0,20190623082034,20190623082026, ,Ended OK,Run (2) ,190623,sebl2220_handshake.bat,SEBLJ2220a,SEBLG407@-SIEBEL016,4c46n,9172,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2220_handshake.bat,SEBLJ2220b,SEBLG408@-SIEBEL014,4c3ju, ,SEBLG408@-SIEBEL014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2220_handshake.bat,SEBLJ2220ca,SEBLG410@-SIEBEL012,4c3ho, ,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
4000,0,200159.0,35, ,AA,0,0,20190623192951,20190623192910, ,Ended OK,Run (2) ,190623,sebl2220_handshake.bat,SEBLJ2220u,SEBLG409@-SIEBEL018,4c3vi,13200,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:52
500,0,82043.0,5, ,AA,0,0,20190623082047,20190623082042, ,Ended OK,Run (2) ,190623,sebl2221_Act_Accept_Del.bat,SEBLJ2221a,SEBLG407@-SIEBEL016,4c476,9400,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2221_Act_Accept_Del.bat,SEBLJ2221b,SEBLG408@-SIEBEL014,4c3k6, ,SEBLG408@-SIEBEL014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2221_Act_Accept_Del.bat,SEBLJ2221c,SEBLG410@-SIEBEL012,4c3hu, ,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
900,0,200302.0,10, ,AA,0,0,20190623193027,20190623193017, ,Ended OK,Run (2) ,190623,sebl2221_Act_Accept_Del.bat,SEBLJ2221u,SEBLG409@-SIEBEL018,4c3vj,12524,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
500,0,82108.0,5, ,AA,0,0,20190623082110,20190623082105, ,Ended OK,Run (2) ,190623,sebl2222_snapshot.bat,SEBLJ2222a,SEBLG407@-SIEBEL016,4c46o,10284,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2222_snapshot.bat,SEBLJ2222bz,SEBLG408@-SIEBEL014,4c3k7, ,SEBLG408@-SIEBEL014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2222_snapshot.bat,SEBLJ2222ca,SEBLG410@-SIEBEL012,4c3hp, ,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
1500,0,200350.0,13, ,AA,0,0,20190623193115,20190623193100, ,Ended OK,Run (2) ,190623,sebl2222_snapshot.bat,SEBLJ2222u,SEBLG409@-SIEBEL018,4c3vk,10800,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
0,0,,0, ,AA,0,0, , ,1400,Wait Condition,,190623,sebl23_shipto_accruals.sh,SEBLJ23dx,SEBLG410@SDHN5569,4c3re, ,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
37763,0,133118.0,622, ,AA,0,0,20190623115958,20190623115340, ,Ended OK,Run (2) ,190623,sebl31_tfm_bpt_mat_ref1.sh,SEBLJ31ax,SEBLG407@SDHN5569,4c40i,10132,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
0,0,255537.0,255, ,AA,0,0, , , ,Wait Condition,,190623,sebl31_tfm_bpt_mat_ref1.sh,SEBLJ31bx,SEBLG410@SDHN5569,4c3oq, ,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
0,0,231053.0,313, ,AA,0,0, , , ,Wait Condition,,190623,sebl31_tfm_bpt_mat_ref1.sh,SEBLJ31cx,SEBLG408@SDHN5569,4c3ka, ,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
9445,0,210950.0,144, ,AA,0,0,20190623220749,20190623220614, ,Ended OK,Run (2) ,190623,sebl31_tfm_bpt_mat_ref1.sh,SEBLJ31ux,SEBLG409@SDHN5569,4c3mr,6941,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
561791,0,133118.0,13327, ,AA,0,0,20190623132718,20190623115340, ,Ended OK,Run (2) ,190623,sebl32_tfm_bpt_mat_ref2.sh,SEBLJ32ax,SEBLG407@SDHN5569,4c40j,10137,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
0,0,255538.0,1910, ,AA,0,0, , , ,Wait Condition,,190623,sebl32_tfm_bpt_mat_ref2.sh,SEBLJ32bx,SEBLG410@SDHN5569,4c3or, ,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
0,0,231053.0,3616, ,AA,0,0, , , ,Wait Condition,,190623,sebl32_tfm_bpt_mat_ref2.sh,SEBLJ32cx,SEBLG408@SDHN5569,4c3kb, ,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
80236,0,210950.0,1241, ,AA,0,0,20190623221937,20190623220614, ,Ended OK,Run (2) ,190623,sebl32_tfm_bpt_mat_ref2.sh,SEBLJ32ux,SEBLG409@SDHN5569,4c3ms,6942,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:53
