ELAPSED_RUNTIME,DELETE_FLAG,AVG_START_TIME,AVG_RUNTIME,TIME_ZONE,PRIORITY,CYCLIC,MAX_RERUN,END_TIME,START_TIME,FROM_TIME,STATUS,STATE,ODATE,MEMNAME,JOB_NAME,ORDER_TABLE,ORDER_ID,JOB_ID,GROUP_NAME,SYSDATE,CTRLM_TABLE_NAME,JOBNAME,SCRIPT_NAME,DESCRIPTION,INTERFACE_NAME,CRITICAL_LONG_RUN_JOBS_FLAG,THRESHOLD_RUN_TIME,CRITICAL_NOT_STARTED_JOBS_FLAG,FROMTIME,THRESHOLD_START_TIME,EXCLUDE_JOBS_FLAG,RESTATMENT_RUN_TIME,RESTATMENT_START_TIME,FISCAL_YEAR_END_RUN_TIME,FISCAL_YEAR_END_START_TIME,ACTUAL_RUN_TIME,RUN_TIME_DIFF,NEW_THRESHOLD_START_TIME,START_TIME_DIFF,LATE_START,FAILED,LONG_RUN,NOT_STARTED,REGION,APPLICATION,JOB_TYPE,DM_WORK_GROUP
0,0,42500.0,230738, ,AA,0,0, ,20190708042500,0425,Executing,Run (2) ,190708,sebl3303_dmat_master.sh,SEBLJ3303c,SEBLG408@SDHN5569,4cx61,3453,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ3303c,sebl3303_dmat_master.sh,Shell Script - DMAT Master,Interface_444,N,60.0,N,0425, ,N, , , , ,1907, , , , , , , ,CE,TX,UNIX,CETX
0,0,42900.0,232624, ,AA,0,0, ,20190708042900,0429,Executing,Run (2) ,190708,sebl3303_dmat_master.sh,SEBLJ3303d,SEBLG410@SDHN5569,4cxb8,7497,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ3303d,sebl3303_dmat_master.sh,Shell Script - DMAT Master,Interface_987,N,60.0,N,0429, ,Y, , , , ,1903, , , , , , , ,LA,TX,UNIX,LATX
0,0,42700.0,232817, ,AA,0,0, ,20190708042700,0427,Executing,Run (2) ,190708,sebl3303_dmat_master.sh,SEBLJ3303u,SEBLG409@SDHN5569,4cx8i,5544,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ3303u,sebl3303_dmat_master.sh,Shell Script - DMAT Master,Interface_718,N,60.0,N,0427, ,N, , , , ,1905, , , , , , , ,WE,TX,UNIX,WETX
43,0,133807.0,1, ,AA,0,0,20190708134609,20190708134608, ,Ended OK,Run (2) ,190708,sebl33_tfm_bpt_mat_ref3.sh,SEBLJ33ax,SEBLG407@SDHN5569,4cxla,26310,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ33ax,sebl33_tfm_bpt_mat_ref3.sh,Refresh Materialized View,Interface_160,N,60.0,N, , ,N, , , , ,0, , , , , , , ,AP,TX,UNIX,APTX
47,0,255246.0,1, ,AA,0,0,20190709015033,20190709015033, ,Ended OK,Run (2) ,190708,sebl33_tfm_bpt_mat_ref3.sh,SEBLJ33bx,SEBLG410@SDHN5569,4cx93,9276,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ33bx,sebl33_tfm_bpt_mat_ref3.sh,Refresh Materialized View,Interface_988,N,60.0,N, , ,N, , , , ,0, , , , , , , ,LA,TX,UNIX,LATX
46,0,224545.0,1, ,AA,0,0,20190708212650,20190708212649, ,Ended OK,Run (2) ,190708,sebl33_tfm_bpt_mat_ref3.sh,SEBLJ33cx,SEBLG408@SDHN5569,4cx41,28461,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ33cx,sebl33_tfm_bpt_mat_ref3.sh,Refresh Materialized View,Interface_445,N,60.0,N, , ,N, , , , ,0, , , , , , , ,CE,TX,UNIX,CETX
42,0,205731.0,1, ,AA,0,0,20190708200511,20190708200510, ,Ended OK,Run (2) ,190708,sebl33_tfm_bpt_mat_ref3.sh,SEBLJ33ux,SEBLG409@SDHN5569,4cx6j,16660,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ33ux,sebl33_tfm_bpt_mat_ref3.sh,Refresh Materialized View,Interface_719,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,WE,TX,UNIX,WETX
32268,0,130447.0,336, ,AA,0,0,20190708130441,20190708125918, ,Ended OK,Run (2) ,190708,sebl3505_anaplan_pay_ext.sh,SEBLJ3505a,SEBLG407@SDHN5569,4cxo5,3957,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ3505a,sebl3505_anaplan_pay_ext.sh,Anaplan Promotion Payment Extract,Interface_161,Y,40.0,N, , ,N, , , , ,5,-35.0, , , , , , ,AP,TX,UNIX,APTX
79,0,183328.0,1, ,AA,0,0,20190708183249,20190708183248, ,Ended OK,Run (2) ,190708,sebl3505_anaplan_pay_ext.sh,SEBLJ3505b,SEBLG408@SDHN5569,4cx6a,10950,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ3505b,sebl3505_anaplan_pay_ext.sh,Anaplan Promotion Payment Extract,Interface_446,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,CE,TX,UNIX,CETX
63,0,233602.0,1, ,AA,0,0,20190708233649,20190708233649, ,Ended OK,Run (2) ,190708,sebl3505_anaplan_pay_ext.sh,SEBLJ3505ca,SEBLG410@SDHN5569,4cxbg,2356,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ3505ca,sebl3505_anaplan_pay_ext.sh,Anaplan Payment Extract,Interface_989,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,LA,TX,UNIX,LATX
16276,0,203354.0,215, ,AA,0,0,20190708233000,20190708232716, ,Ended OK,Run (2) ,190708,sebl3505_anaplan_pay_ext.sh,SEBLJ3505u,SEBLG409@SDHN5569,4cx8r,16149,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ3505u,sebl3505_anaplan_pay_ext.sh,Anaplan Promotion Payment Extract,Interface_720,Y,40.0,N, , ,N, , , , ,3,-37.0, , , , , , ,WE,TX,UNIX,WETX
54020,0,80220.0,1442, ,AA,0,0,20190708080951,20190708080050, ,Ended OK,Run (2) ,190708,sebl3507_anaplan_sid_ext.sh,SEBLJ3507a,SEBLG407@SDHN5569,4cxo6,15466,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ3507a,sebl3507_anaplan_sid_ext.sh,Anaplan Promotion Sid Extract,Interface_163,Y,40.0,Y, ,11/1/2018 10:00,N, , , , ,9,-31.0,2019-07-08 10:00:00,-119, , , , ,AP,TX,UNIX,APTX
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190708,sebl3507_anaplan_sid_ext.sh,SEBLJ3507b,SEBLG408@SDHN5569,4cx6b, ,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ3507b,sebl3507_anaplan_sid_ext.sh,Anaplan Promotion Sid Extract,Interface_448,Y,40.0,N, , ,N, , , , , , , , , , , , ,CE,TX,UNIX,CETX
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190708,sebl3507_anaplan_sid_ext.sh,SEBLJ3507ca,SEBLG410@SDHN5569,4cxbh, ,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ3507ca,sebl3507_anaplan_sid_ext.sh,Anaplan Promotion Sid Extract,Interface_991,Y,40.0,N, , ,N, , , , , , , , , , , , ,LA,TX,UNIX,LATX
489665,0,174758.0,4158, ,AA,0,0,20190708184927,20190708172750, ,Ended OK,Run (2) ,190708,sebl3507_anaplan_sid_ext.sh,SEBLJ3507u,SEBLG409@SDHN5569,4cx8s,25649,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ3507u,sebl3507_anaplan_sid_ext.sh,Anaplan Promotion Sid Extract,Interface_722,Y,100.0,N, , ,N, , , , ,82,-18.0, , , , , , ,WE,TX,UNIX,WETX
0,0,41545.0,234426, ,AA,0,0, ,20190708041551,0400,Executing,Run (2) ,190708,sebl4007_DM2_mbot.sh,SEBLJ4007a,SEBLG407@SDHN5569,4cxod,27700,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ4007a,sebl4007_DM2_mbot.sh,Shell Script - M Bot,Interface_164,N,60.0,N,0400, ,N, , , , ,1916, , , , , , , ,AP,TX,UNIX,APTX
8546644,0,41545.0,234426, ,AA,0,0,20190708040039,20190707041541,0400,Ended OK,Run (2) ,190707,sebl4007_DM2_mbot.sh,SEBLJ4007a,SEBLG407@SDHN5569,4cvm5,20431,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ4007a,sebl4007_DM2_mbot.sh,Shell Script - M Bot,Interface_164,N,60.0,N,0400, ,N, , , , ,1425, , , , , , , ,AP,TX,UNIX,APTX
823,0,123027.0,9, ,AA,0,0,20190708122702,20190708122654, ,Ended OK,Run (2) ,190708,sebl5000_ana_rvc_sum_cu.sh,SEBLJ5000ax,SEBLG407@SDHN5569,4cxo9,9534,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5000ax,sebl5000_ana_rvc_sum_cu.sh,Anaplan Promotion RVC Extract,Interface_166,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,AP,TX,UNIX,APTX
24,0,214656.0,1, ,AA,0,0,20190708202145,20190708202144, ,Ended OK,Run (2) ,190708,sebl5000_ana_rvc_sum_cu.sh,SEBLJ5000bx,SEBLG408@SDHN5569,4cx69,13944,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ5000bx,sebl5000_ana_rvc_sum_cu.sh,Anaplan Promotion RVC Extract,Interface_449,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,CE,TX,UNIX,CETX
19,0,252525.0,1, ,AA,0,0,20190709012317,20190709012316, ,Ended OK,Run (2) ,190708,sebl5000_ana_rvc_sum_cu.sh,SEBLJ5000cx,SEBLG410@SDHN5569,4cxbi,26943,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5000cx,sebl5000_ana_rvc_sum_cu.sh,Anaplan Promotion RVC Extract,Interface_993,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,LA,TX,UNIX,LATX
4858,0,203114.0,124, ,AA,0,0,20190708194555,20190708194506, ,Ended OK,Run (2) ,190708,sebl5000_ana_rvc_sum_cu.sh,SEBLJ5000ux,SEBLG409@SDHN5569,4cx8t,13053,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5000ux,sebl5000_ana_rvc_sum_cu.sh,Anaplan Promotion RVC Extract,Interface_723,Y,40.0,N, , ,N, , , , ,1,-39.0, , , , , , ,WE,TX,UNIX,WETX
2630,0,50530.0,26, ,AA,0,0,20190708044111,20190708044044, ,Ended OK,Run (2) ,190708,sebl5004_dmy_gtin_del.sh,SEBLJ5004a,SEBLG407@SDHN5569,4cxoa,22868,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5004a,sebl5004_dmy_gtin_del.sh,Delete dummy GTIN,Interface_169,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,AP,TX,UNIX,APTX
860,0,143712.0,7, ,AA,0,0,20190708132918,20190708132909, ,Ended OK,Run (2) ,190708,sebl5004_dmy_gtin_del.sh,SEBLJ5004b,SEBLG408@SDHN5569,4cx6d,26356,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ5004b,sebl5004_dmy_gtin_del.sh,Delete dummy GTIN,Interface_453,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,CE,TX,UNIX,CETX
733,0,42327.0,7, ,AA,0,0,20190708042727,20190708042719, ,Ended OK,Run (2) ,190708,sebl5004_dmy_gtin_del.sh,SEBLJ5004ca,SEBLG410@SDHN5569,4cxbj,6094,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5004ca,sebl5004_dmy_gtin_del.sh,Delete dummy GTIN,Interface_996,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,LA,TX,UNIX,LATX
388,0,180423.0,4, ,AA,0,0,20190708173700,20190708173655, ,Ended OK,Run (2) ,190708,sebl5004_dmy_gtin_del.sh,SEBLJ5004u,SEBLG409@SDHN5569,4cx8o,10333,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5004u,sebl5004_dmy_gtin_del.sh,Delete dummy GTIN,Interface_727,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,WE,TX,UNIX,WETX
161,0,81711.0,2, ,AA,0,0,20190708080954,20190708080952, ,Ended OK,Run (2) ,190708,sebl5009_ana_promo_error.sh,SEBLJ5009a,SEBLG407@SDHN5569,4cxo7,29380,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5009a,sebl5009_ana_promo_error.sh,Promo Error,Interface_173,Y,40.0,Y, ,11/1/2018 10:10,N, , , , ,0,-40.0,2019-07-08 10:10:00,-120, , , , ,AP,TX,UNIX,APTX
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190708,sebl5009_ana_promo_error.sh,SEBLJ5009b,SEBLG408@SDHN5569,4cx6c, ,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ5009b,sebl5009_ana_promo_error.sh,Anaplan Promo Error,Interface_457,Y,40.0,N, , ,N, , , , , , , , , , , , ,CE,TX,UNIX,CETX
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190708,sebl5009_ana_promo_error.sh,SEBLJ5009ca,SEBLG410@SDHN5569,4cxbk, ,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5009ca,sebl5009_ana_promo_error.sh,Promo Error,Interface_1000,Y,40.0,N, , ,N, , , , , , , , , , , , ,LA,TX,UNIX,LATX
237,0,184321.0,2, ,AA,0,0,20190708184930,20190708184928, ,Ended OK,Run (2) ,190708,sebl5009_ana_promo_error.sh,SEBLJ5009u,SEBLG409@SDHN5569,4cx8u,9549,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5009u,sebl5009_ana_promo_error.sh,Anaplan Promo Error,Interface_731,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,WE,TX,UNIX,WETX
124184,0,90000.0,2724, ,AA,0,0,20190708092042,20190708090000,0900,Ended OK,Run (2) ,190708,sebl5100_optima_sid_io.sh,SEBLJ5100a,SEBLG407@SDHN5569,4cxlb,19311,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5100a,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_175,Y,60.0,N,0900, ,N, , , , ,21,-39.0, , , , , , ,AP,TX,UNIX,APTX
19627,0,92725.0,516, ,AA,0,0,20190708092359,20190708092043, ,Ended OK,Run (2) ,190708,sebl5100_optima_sid_io.sh,SEBLJ5100b,SEBLG407@SDHN5569,4cxlc,25311,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5100b,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_176,Y,60.0,N, , ,N, , , , ,3,-57.0, , , , , , ,AP,TX,UNIX,APTX
200025,0,210000.0,3019, ,AA,0,0,20190708213320,20190708210000,2100,Ended OK,Run (2) ,190708,sebl5100_optima_sid_io.sh,SEBLJ5100c,SEBLG407@SDHN5569,4cxld,14253,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5100c,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_177,Y,60.0,N,2100, ,N, , , , ,33,-27.0, , , , , , ,AP,TX,UNIX,APTX
28533,0,213020.0,323, ,AA,0,0,20190708213807,20190708213321, ,Ended OK,Run (2) ,190708,sebl5100_optima_sid_io.sh,SEBLJ5100d,SEBLG407@SDHN5569,4cxle,10059,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5100d,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_178,Y,60.0,N, , ,N, , , , ,5,-55.0, , , , , , ,AP,TX,UNIX,APTX
23239,0,180000.0,307, ,AA,0,0,20190708180353,20190708180000,1800,Ended OK,Run (2) ,190708,sebl5100_optima_sid_io.sh,SEBLJ5100e,SEBLG410@SDHN5569,4cx94,15875,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5100e,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_1002,Y,40.0,N,1800, ,N, , , , ,4,-36.0, , , , , , ,LA,TX,UNIX,LATX
25029,0,60000.0,354, ,AA,0,0,20190708060411,20190708060000,0600,Ended OK,Run (2) ,190708,sebl5100_optima_sid_io.sh,SEBLJ5100f,SEBLG410@SDHN5569,4cx95,21353,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5100f,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_1003,Y,40.0,N,0600, ,N, , , , ,4,-36.0, , , , , , ,LA,TX,UNIX,LATX
271015,0,130000.0,3423, ,AA,0,0,20190708134510,20190708130000,1300,Ended OK,Run (2) ,190708,sebl5100_optima_sid_io.sh,SEBLJ5100g,SEBLG408@SDHN5569,4cx42,4719,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ5100g,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_459,Y,60.0,N,1300, ,N, , , , ,45,-15.0, , , , , , ,CE,TX,UNIX,CETX
157126,0,250000.0,2546, ,AA,0,0,20190709012612,20190709010000,0100,Ended OK,Run (2) ,190708,sebl5100_optima_sid_io.sh,SEBLJ5100h,SEBLG408@SDHN5569,4cx43,17401,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ5100h,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_460,Y,40.0,N,0100, ,N, , , , ,26,-14.0, , , , , , ,CE,TX,UNIX,CETX
0,0,270000.0,2703, ,AA,0,0, , ,0300,Wait Condition,,190708,sebl5100_optima_sid_io.sh,SEBLJ5100k,SEBLG407@SDHN5569,4cxlf, ,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5100k,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_179,Y,60.0,N,0300, ,N, , , , , , , , , , , , ,AP,TX,UNIX,APTX
0,0,272704.0,348, ,AA,0,0, , , ,Wait Condition,,190708,sebl5100_optima_sid_io.sh,SEBLJ5100l,SEBLG407@SDHN5569,4cxlg, ,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5100l,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_180,Y,60.0,N, , ,N, , , , , , , , , , , , ,AP,TX,UNIX,APTX
10484,0,60000.0,205, ,AA,0,0,20190708060145,20190708060000,0600,Ended OK,Run (2) ,190708,sebl5100_optima_sid_io.sh,SEBLJ5100u,SEBLG409@SDHN5569,4cx6k,21325,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5100u,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_733,Y,60.0,N,0600, ,N, , , , ,2,-58.0, , , , , , ,WE,TX,UNIX,WETX
22991,0,130000.0,411, ,AA,0,0,20190708130350,20190708130000,1300,Ended OK,Run (2) ,190708,sebl5100_optima_sid_io.sh,SEBLJ5100v,SEBLG409@SDHN5569,4cx6l,4712,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5100v,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_734,Y,60.0,N,1300, ,N, , , , ,4,-56.0, , , , , , ,WE,TX,UNIX,WETX
13009,0,250000.0,225, ,AA,0,0,20190709010210,20190709010000,0100,Ended OK,Run (2) ,190708,sebl5100_optima_sid_io.sh,SEBLJ5100wz,SEBLG409@SDHN5569,4cx8y,17416,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5100wz,sebl5100_optima_sid_io.sh,PL/SQL - extract file CIB trigger,Interface_736,Y,40.0,N,0100, ,N, , , , ,2,-38.0, , , , , , ,WE,TX,UNIX,WETX
127199,0,123000.0,1634, ,AA,0,0,20190708125112,20190708123000,1230,Ended OK,Run (2) ,190708,sebl5103_optima_actuals.sh,SEBLJ5103a,SEBLG407@SDHN5569,4cxlh,14245,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5103a,sebl5103_optima_actuals.sh,PL/SQL - read file,Interface_190,Y,40.0,Y,1230,11/1/2018 12:45,N, , , , ,21,-19.0,2019-07-08 12:45:00,-15, , , , ,AP,TX,UNIX,APTX
34665,0,125128.0,729, ,AA,0,0,20190708125841,20190708125254, ,Ended OK,Run (2) ,190708,sebl5103_optima_actuals.sh,SEBLJ5103b,SEBLG407@SDHN5569,4cxli,22861,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5103b,sebl5103_optima_actuals.sh,PL/SQL - read file,Interface_191,Y,40.0,Y, ,11/1/2018 13:30,N, , , , ,6,-34.0,2019-07-08 13:30:00,-37, , , , ,AP,TX,UNIX,APTX
27749,0,233000.0,311, ,AA,0,0,20190708233437,20190708233000,2330,Ended OK,Run (2) ,190708,sebl5103_optima_actuals.sh,SEBLJ5103c,SEBLG410@SDHN5569,4cx96,19978,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5103c,sebl5103_optima_actuals.sh,PL/SQL - read file,Interface_1007,Y,40.0,N,2330,11/1/2018 23:45,N, , , , ,5,-35.0, , , , , , ,LA,TX,UNIX,LATX
2826,0,183730.0,35, ,AA,0,0,20190708183030,20190708183000,1830,Ended OK,Run (2) ,190708,sebl5103_optima_actuals.sh,SEBLJ5103d,SEBLG408@SDHN5569,4cx44,4896,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,,,,,,,,,,,,,,,,0, , , , , , , ,CE,TX,UNIX,CETX
4866,0,193000.0,137, ,AA,0,0,20190708232505,20190708232416,1930,Ended OK,Run (3) ,190708,sebl5103_optima_actuals.sh,SEBLJ5103u,SEBLG409@SDHN5569,4cx6m,11237,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5103u,sebl5103_optima_actuals.sh,PL/SQL - read file,Interface_741,Y,40.0,Y,1930,11/1/2018 19:45,N, , , , ,1,-39.0,2019-07-08 19:45:00,219,Y, , , ,WE,TX,UNIX,WETX
1800,0,124823.0,23, ,AA,0,0,20190708125131,20190708125113, ,Ended OK,Run (2) ,190708,sebl5104_tfm_act_pay_imp.bat,SEBLJ5104a,SEBLG407@-SIEBEL016,4cxq0,16200,SEBLG407@-SIEBEL016,2019-07-09 12:12:14.863715,SEBLG407@-SIEBEL016,SEBLJ5104a,sebl5104_tfm_act_pay_imp.bat,EIM import,Interface_46,Y,40.0,Y, ,11/1/2018 0:00,N, , , , ,0,-40.0,2019-07-09 00:00:00,-669, , , , ,AP,TX,NT,APTX
1900,0,125822.0,10, ,AA,0,0,20190708125901,20190708125842, ,Ended OK,Run (2) ,190708,sebl5104_tfm_act_pay_imp.bat,SEBLJ5104b,SEBLG407@-SIEBEL016,4cxq1,14184,SEBLG407@-SIEBEL016,2019-07-09 12:12:14.863715,SEBLG407@-SIEBEL016,SEBLJ5104b,sebl5104_tfm_act_pay_imp.bat,EIM import,Interface_47,Y,40.0,Y, ,11/1/2018 4:01,N, , , , ,0,-40.0,2019-07-08 04:01:00,538,Y, , , ,AP,TX,NT,APTX
1800,0,233330.0,16, ,AA,0,0,20190708233456,20190708233438, ,Ended OK,Run (2) ,190708,sebl5104_tfm_act_pay_imp.bat,SEBLJ5104c,SEBLG410@-SIEBEL012,4cwz7,22848,SEBLG410@-SIEBEL012,2019-07-09 12:12:14.863715,SEBLG410@-SIEBEL012,SEBLJ5104c,sebl5104_tfm_act_pay_imp.bat,EIM import,Interface_889,Y,40.0,N, ,11/1/2018 23:50,N, , , , ,0,-40.0, , , , , , ,LA,TX,NT,LATX
1400,0,183822.0,18, ,AA,0,0,20190708183046,20190708183031, ,Ended OK,Run (2) ,190708,sebl5104_tfm_act_pay_imp.bat,SEBLJ5104d,SEBLG408@-SIEBEL014,4cx1l,16120,SEBLG408@-SIEBEL014,2019-07-09 12:12:14.863715,SEBLG408@-SIEBEL014,SEBLJ5104d,sebl5104_tfm_act_pay_imp.bat,EIM import,Interface_351,Y,40.0,Y, ,11/1/2018 20:00,N, , , , ,0,-40.0,2019-07-08 20:00:00,-89, , , , ,CE,TX,NT,CETX
2500,0,203008.0,18, ,AA,0,0,20190708232531,20190708232506, ,Ended OK,Run (2) ,190708,sebl5104_tfm_act_pay_imp.bat,SEBLJ5104u,SEBLG409@-SIEBEL018,4cxdq,16828,SEBLG409@-SIEBEL018,2019-07-09 12:12:14.863715,SEBLG409@-SIEBEL018,SEBLJ5104u,sebl5104_tfm_act_pay_imp.bat,EIM import,Interface_623,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,WE,TX,NT,WETX
6356,0,124850.0,344, ,AA,0,0,20190708125236,20190708125132, ,Ended OK,Run (2) ,190708,sebl5105_optima_act_hdr.sh,SEBLJ5105a,SEBLG407@SDHN5569,4cxlj,20993,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5105a,sebl5105_optima_act_hdr.sh,PL/SQL Update Doc Header,Interface_192,Y,40.0,Y, ,11/1/2018 13:30,N, , , , ,1,-39.0,2019-07-08 13:30:00,-38, , , , ,AP,TX,UNIX,APTX
766,0,125834.0,157, ,AA,0,0,20190708125910,20190708125902, ,Ended OK,Run (2) ,190708,sebl5105_optima_act_hdr.sh,SEBLJ5105b,SEBLG407@SDHN5569,4cxlk,3434,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5105b,sebl5105_optima_act_hdr.sh,PL/SQL Update Doc Header,Interface_193,Y,40.0,Y, ,11/1/2018 13:45,N, , , , ,0,-40.0,2019-07-08 13:45:00,-46, , , , ,AP,TX,UNIX,APTX
10031,0,233347.0,116, ,AA,0,0,20190708233638,20190708233457, ,Ended OK,Run (2) ,190708,sebl5105_optima_act_hdr.sh,SEBLJ5105c,SEBLG410@SDHN5569,4cx97,28906,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5105c,sebl5105_optima_act_hdr.sh,PL/SQL Update Doc Header,Interface_1008,Y,40.0,N, ,11/1/2018 23:50,N, , , , ,2,-38.0, , , , , , ,LA,TX,UNIX,LATX
