CTRLM_TABLE_NAME,JOB_NAME,SCRIPT_NAME,DESCRIPTION,CRITICAL_LONG_RUN_JOBS_FLAG,THRESHOLD_RUN_TIME,CRITICAL_NOT_STARTED_JOBS_FLAG,FROM_TIME,THRESHOLD_START_TIME,EXCLUDE_JOBS_FLAG,RESTATMENT_RUN_TIME,RESTATMENT_START_TIME,FISCAL_YEAR_END_RUN_TIME,FISCAL_YEAR_END_START_TIME
ADWGGKKK@ETL01,ADWGJK05,adwgk05_opt_tsp_act_sp_m_s.sh,OPT_TSP_ACTVY_SPNDG_MTH_SFCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK06,adwgk06_opt_tsp_alc_base_f.sh,OPT_TSP_ALLOC_BASE_FCT,N,60,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK07,adwgk07_opt_tsp_br_1_s.sh,OPT_TSP_BRAND_1_SFCT,N,60,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK08,adwgk08_opt_tsp_abv_br_s.sh,OPT_TSP_ABV_BRAND_SFCT,N,60,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK09,adwgk09_opt_tsp_acc_br_f.sh,OPT_TSP_ACCT_BRAND_FCT,N,60,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK10,adwgk10_opt_tsp_lvl_baln_i.sh,OPT_TSP_LVL_BASLN_IFCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK11,adwgk11_opt_tsp_aa_plan_s.sh,OPT_TSP_AA_PLAN_SFCT,N,60,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK12,adwgk12_opt_tsp_aa_br_s.sh,OPT_TSP_AA_BRAND_SFCT,N,60,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK13,adwgk13_opt_tsp_fd_g_mth.sh,OPT_TSP_FUND_GEN_MTH_SFCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK14,adwgk14_opt_tsp_fd_g_sp.sh,OPT_TSP_FUND_GEN_SPNDG_FCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK15,adwgk15_opt_tsp_act_pd_b_s.sh,OPT_TSP_ACTVY_PROD_BRAND_SFCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK16,adwgk16_opt_tsp_act_sp_g_s.sh,OPT_TSP_ACTVY_SPNDG_GTIN_SFCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK17,adwgk17_opt_tsp_hype_pl_f.sh,OPT_TSP_HYPER_PLAN_FCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK18,adwgk18_opt_tsp_act_fd_agg.sh,OPT_TSP_ACCT_FUND_AGG_FCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK19,adwgk19_opt_tsp_fd_g_sp_if.sh,OPT_TSP_FUND_GEN_SPNDG_IFCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK20,adwgk20_opt_tsp_fltr_baln.sh,Filter Lookup for OPT_TSP_LVL_BASLN_IFCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK21,adwgk21_opt_tsp_brnd_fp_f.sh,OPT_BLBRND_FUND_PROD_FCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK22,adwgk22_opt_tsp_fd_ptn_act.sh,OPT_FUND_PRMTN_ACCT_FCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK23,adwgk23_opt_tsp_br_baln_if.sh,OPT_TSP_BRAND_BASLN_IFCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK24,adwgk24_opt_tsp_bw_baln_if.sh,OPT_TSP_BELOW_BASLN_IFCT,Y,40,N,,,N,,,,
ADWGGKKK@ETL01,ADWGJK99,adwgk99_opt_end_file_gen.sh,End job of file generation process,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK00,adwgk00_opt_gen_trigger.sh,Trigger to file generation,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK01,adwgk01_opt_plan_acc_pd_lp.sh,OPT_PLAN_ACCT_PROD_LKP,Y,40,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK02,adwgk02_opt_tsp_acc_pd_f.sh,OPT_TSP_ACCT_PROD_FCT,Y,40,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK03,adwgk03_opt_tsp_act_pl_s.sh,OPT_TSP_ACTVY_PLAN_SFCT,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK04,adwgk04_opt_tsp_act_sp_p_s.sh,OPT_TSP_ACTVY_SPNDG_PLAN_SFCT,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK05,adwgk05_opt_tsp_act_sp_m_s.sh,OPT_TSP_ACTVY_SPNDG_MTH_SFCT,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK06,adwgk06_opt_tsp_alc_base_f.sh,OPT_TSP_ALLOC_BASE_FCT,Y,40,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK07,adwgk07_opt_tsp_br_1_s.sh,OPT_TSP_BRAND_1_SFCT,Y,40,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK08,adwgk08_opt_tsp_abv_br_s.sh,OPT_TSP_ABV_BRAND_SFCT,Y,40,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK09,adwgk09_opt_tsp_acc_br_f.sh,OPT_TSP_ACCT_BRAND_FCT,Y,40,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK10,adwgk10_opt_tsp_lvl_baln_i.sh,OPT_TSP_LVL_BASLN_IFCT,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK11,adwgk11_opt_tsp_aa_plan_s.sh,OPT_TSP_AA_PLAN_SFCT,Y,40,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK12,adwgk12_opt_tsp_aa_br_s.sh,OPT_TSP_AA_BRAND_SFCT,Y,40,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK13,adwgk13_opt_tsp_fd_g_mth.sh,OPT_TSP_FUND_GEN_MTH_SFCT,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK14,adwgk14_opt_tsp_fd_g_sp.sh,OPT_TSP_FUND_GEN_SPNDG_FCT,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK15,adwgk15_opt_tsp_act_pd_b_s.sh,OPT_TSP_ACTVY_PROD_BRAND_SFCT,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK16,adwgk16_opt_tsp_act_sp_g_s.sh,OPT_TSP_ACTVY_SPNDG_GTIN_SFCT,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK17,adwgk17_opt_tsp_hype_pl_f.sh,OPT_TSP_HYPER_PLAN_FCT,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK18,adwgk18_opt_tsp_act_fd_agg.sh,OPT_TSP_ACCT_FUND_AGG_FCT,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK19,adwgk19_opt_tsp_fd_g_sp_if.sh,OPT_TSP_FUND_GEN_SPNDG_IFCT,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK20,adwgk20_opt_tsp_fltr_baln.sh,Filter Lookup for OPT_TSP_LVL_BASLN_IFCT,N,60,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK21,adwgk21_opt_tsp_brnd_fp_f.sh,OPT_BLBRND_FUND_PROD_FCT,Y,40,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK22,adwgk22_opt_tsp_fd_ptn_act.sh,OPT_FUND_PRMTN_ACCT_FCT,Y,40,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK23,adwgk23_opt_tsp_br_baln_if.sh,OPT_TSP_BRAND_BASLN_IFCT,Y,40,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK24,adwgk24_opt_tsp_bw_baln_if.sh,OPT_TSP_BELOW_BASLN_IFCT,Y,40,N,,,N,,,,
ADWGGKKL@ETL01,ADWGJK99,adwgk99_opt_end_file_gen.sh,End job of file generation process,N,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKA0,adwgka0_opt_rfrsh_mv01.sh,Refresh MV OPT_FILTR_LKP_MV01,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKA1,adwgka1_opt_rfrsh_mv02.sh,Refresh MV OPT_FILTR_LKP_MV02,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKA2,adwgka2_opt_prmtn_gtin_sf.sh,Load data OPT_PRMTN_GTIN_MTH_SFCT,Y,70,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKA3,adwgka3_opt_usr_trct_f.sh,Load data OPT_USER_TRCT_FCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKA4,adwgka4_opt_ld_aa_pre_prc.sh,Load data OPT_AA_PRE_PRCSS,N,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKA5,adwgka5_opt_ld_centl_bank.sh,Load data OPT_FUND_CENTL_BANK_FCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKA6,adwgka6_opt_ld_ann_agmt_sf.sh,Load data OPT_ANN_AGRMT_PROD_MTH_SFCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKA7,adwgka7_opt_ld_efsr_incrm.sh,Load data OPT_EFSR_INCRM_VOL_VW,Y,41,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKA8,adwgka8_opt_ld_pymt_line_f.sh,Load data OPT_PRMTN_PYMT_LINE_FCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKA9,adwgka9_opt_rfrsh_mv03.sh,Refresh MV OPT_FILTR_LKP_MV03,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKB0,adwgkb0_opt_bpt_gc_send.sh,A Dummy job to send GCs for BPT extraction,N,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKB2,adwgkb2_opt_prmtn_dim_agg.sh,Post process for OPT_PRMTN_DIM,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKB3,adwgkb3_opt_fd_gen_agg_f.sh,Aggregation for OPT_FUND_GEN_SPNDG_FCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKB4,adwgkb4_opt_actvy_sp_agg_f.sh,Aggregation for OPT_ACTVY_SPNDG_MTH_FCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKB5,adwgkb5_opt_prd_bsn_svp_f.sh,Aggregation for OPT_PROD_BASLN_FCT SVP,Y,42,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKB6,adwgkb6_opt_ld_pp_estmt_sf.sh,Load data OPT_PRMTN_PROD_ESTMT_SFCT,Y,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKB7,adwgkb7_opt_ld_pp_actl_sf.sh,Load data OPT_PRMTN_PROD_ACTL_SFCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKB8,adwgkb8_opt_ld_fd_pymt_m_f.sh,Load data OPT_FUND_PYMT_MTH_FCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKC0,adwgkc0_opt_fund_accrl_sf.sh,Load data OPT_FUND_ACCRL_SFCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKC1,adwgkc1_opt_frct_lbnb_sf.sh,Load data OPT_FUND_FRCST_LBNB_SFCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKC2,adwgkc2_opt_frct_lbnbfi_sf.sh,Load data OPT_FUND_FRCST_LBNBFI_SFCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKC3,adwgkc3_opt_prod_lbnb_sf.sh,Load data OPT_FUND_PROD_LBNB_SFCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKC4,adwgkc4_opt_brand_lbnb_sf.sh,Load data OPT_FUND_BRAND_LBNB_SFCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKC5,adwgkc5_opt_prod_msng_gtin.sh,Load data OPT_PROD_MSNG_FUND_GTIN_FCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJKC6,adwgkc6_opt_ld_fund_if.sh,Load OPT_FUND_IFCT,N,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK00,adwgk00_opt_begin_fct_load.sh,Triger job for fact loading process,N,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK01,adwgk01_opt_tnsfr_sf.sh,Load process for OPT_TNSFR_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK02,adwgk02_opt_pymt_sf.sh,Load process for OPT_PYMT_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK03,adwgk03_opt_fund_sf.sh,Load process for OPT_FUND_FCT [SFCT],N,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK04,adwgk04_opt_prmtn_pymt_sf.sh,Load process for OPT_PRMTN_PYMT_FCT [SFCT],N,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK05,adwgk05_opt_pymt_split_sf.sh,Load process for OPT_PYMT_SPLIT_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK06,adwgk06_opt_actvy_sf.sh,Load process for OPT_ACTVY_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK07,adwgk07_opt_prmtn_prod_sf.sh,Load process for OPT_PRMTN_PROD_FCT [SFCT],Y,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK08,adwgk08_opt_prmtn_sf.sh,Load process for OPT_PRMTN_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK09,adwgk09_opt_accrl_sf.sh,Load process for OPT_ACCRL_FCT[SFCT],N,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK10,adwgk10_opt_estmt_incrm_sf.sh,Load process for OPT_ESTMT_INCRM_FCT[SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK11,adwgk11_opt_prod_basln_sf.sh,Load process for OPT_PROD_BASLN_FCT[SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK12,adwgk12_opt_tnsfr_f.sh,Load process for OPT_TNSFR_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK13,adwgk13_opt_pymt_f.sh,Load process for OPT_PYMT_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK14,adwgk14_opt_fund_f.sh,Load process for OPT_FUND_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK15,adwgk15_opt_prmtn_pymt_f.sh,Load process for OPT_PRMTN_PYMT_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK16,adwgk16_opt_pymt_split_f.sh,Load process for OPT_PYMT_SPLIT_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK17,adwgk17_opt_actvy_f.sh,Load process for OPT_ACTVY_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK18,adwgk18_opt_prmtn_prod_f.sh,Load process for OPT_PRMTN_PROD_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK19,adwgk19_opt_prmtn_f.sh,Load process for OPT_PRMTN_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK20,adwgk20_opt_fund_accrl_f.sh,Load process for OPT_FUND_ACCRL_FCT[FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK21,adwgk21_opt_estmt_incrm_f.sh,Load process for OPT_ESTMT_INCRM_FCT[FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK22,adwgk22_opt_prod_basln_f.sh,Load process for OPT_PROD_BASLN_FCT[FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK23,adwgk23_opt_fund_agg.sh,Load process for OPT_FUND_FCT [AGG],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK24,adwgk24_opt_actvy_agg.sh,Load process for OPT_ACTVY_FCT [AGG],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK25,adwgk25_opt_tnsfr_flt.sh,Load process for OPT_TNSFR_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK26,adwgk26_opt_pymt_flt.sh,Load process for OPT_PYMT_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK27,adwgk27_opt_fund_flt.sh,Load process for OPT_FUND_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK28,adwgk28_opt_fund_ifct.sh,Load process for OPT_FUND_IFCT [IFCT],N,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK29,adwgk29_opt_prmtn_pymt_flt.sh,OPT_PRMTN_PYMT_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK30,adwgk30_opt_actvy_flt.sh,Load process for OPT_ACTVY_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK31,adwgk31_opt_prmtn_prod_flt.sh,OPT_PRMTN_PROD_FCT [FLT_LKP],Y,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK32,adwgk32_opt_prmtn_flt.sh,Load process for OPT_PRMTN_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK33,adwgk33_opt_accrl_flt.sh,Load process for OPT_ACCRL_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK34,adwgk34_opt_actvy_prod_sf.sh,Load process for OPT_ACTVY_PROD_FCT[SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK35,adwgk35_opt_actvy_prod_f.sh,Load process for OPT_ACTVY_PROD_FCT[FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK36,adwgk36_opt_actvy_prod_flt.sh,OPT_ACTVY_PROD_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK37,adwgk37_opt_prmtn_agg.sh,Load process for OPT_PRMTN_FCT [AGG],Y,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK38,adwgk38_opt_ld_st_prmtn_sf.sh,Load process for OPT_SHORT_PRMTN_FCT[SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK39,adwgk39_opt_adopt_f.sh,Load process for OPT_ADPT_FCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK40,adwgk40_opt_frcst_sf.sh,Load process for OPT_FUND_FRCST_FCT[SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK41,adwgk41_opt_frcst_f.sh,Load process for OPT_FUND_FRCST_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK43,adwgk43_opt_frcst_bf.sh,Load process for OPT_BOOK_FRCST_FCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK44,adwgk44_opt_actvy_sm_flt.sh,OPT_ACTVY_SPNDG_MTH_FCT  [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK45,adwgk45_opt_fund_gs_flt.sh,OPT_FUND_GEN_SPNDG_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK46,adwgk46_opt_shpmt_af_f.sh,OPT_SHPMT_ACTL_FRCST_FCT [FCT],Y,60,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK47,adwgk47_opt_shpmt_af_flt.sh,OPT_SHPMT_ACTL_FRCST_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK48,adwgk48_opt_sh_at_fcs_mv.sh,OPT_REFRESH_MV[OPT_SHPMT_ACTL_FRCST_MV01],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK49,adwgk49_opt_prmt_prod_flt.sh,OPT_PRMTN_PROD_FLTR_LKP [FLTR_LKP],Y,44,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK50,adwgk50_opt_ext_cmb_prmn_f.sh,OPT_COMB_PRMTN_FCT [EXT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK51,adwgk51_opt_cdc_cmb_prmn_f.sh,OPT_COMB_PRMTN_FCT [CDC],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK52,adwgk52_opt_ld_cmb_prmn_f.sh,OPT_COMB_PRMTN_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK53,adwgk53_opt_cmb_prmn_f_flt.sh,OPT_COMB_PRMTN_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK54,adwgk54_opt_ld_st_prmtn_f.sh,Load process for OPT_SHORT_PRMTN_FCT[FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK55,adwgk55_opt_brnd_basln_sf.sh,OPT_BRAND_BASLN_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK56,adwgk56_opt_brnd_basln_f.sh,OPT_BRAND_BASLN_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK57,adwgk57_opt_brnd_basln_if.sh,OPT_BRAND_BASLN_IFCT [IFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK58,adwgk58_opt_brnd_basln_flt.sh,OPT_BRAND_BASLN_IFCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK59,adwgk59_opt_plan_sp_sf.sh,OPT_PLAN_SHPMT_PATRN_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK60,adwgk60_opt_plan_sp_f.sh,OPT_PLAN_SHPMT_PATRN_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK61,adwgk61_opt_ld_actvy_rsd.sh,OPT_ACTVY_REVSD_PLC [PLC],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK62,adwgk62_opt_plan_sf.sh,Load process for OPT_PLAN_FCT [SFCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK63,adwgk63_opt_plan_f.sh,Load process for OPT_PLAN_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK64,adwgk64_opt_ext_plan_mth_f.sh,OPT_PLAN_MTH_FCT [EXT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK65,adwgk65_opt_cdc_plan_mth_f.sh,CDC process for OPT_PLAN_MTH_FCT [CDC],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK66,adwgk66_opt_plan_mth_f.sh,Load process for OPT_PLAN_MTH_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK67,adwgk67_opt_plan_mth_f_agg.sh,Post process for OPT_PLAN_MTH_FCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK68,adwgk68_opt_fund_mth_f.sh,Load process for OPT_FUND_MTH_FCT [FCT],Y,70,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK69,adwgk69_opt_prmtn_prod_bas.sh,Load process for OPT_PRMTN_PROD_BASLN_SFCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK70,adwgk70_opt_actvy_gtin_br.sh,OPT_ACTVY_GTIN_BRAND_SFCT,Y,40,N,,,N,,,,
ADWGGKB5@ETL01,ADWGJK71,adwgk71_opt_actvy_sm_f.sh,OPT_ACTVY_SPNDG_MTH_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK30,adwgk30_opt_actvy_flt.sh,Load process for OPT_ACTVY_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK31,adwgk31_opt_prmtn_prod_flt.sh,OPT_PRMTN_PROD_FCT [FLT_LKP],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK32,adwgk32_opt_prmtn_flt.sh,Load process for OPT_PRMTN_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK33,adwgk33_opt_accrl_flt.sh,Load process for OPT_ACCRL_FCT [FLTR_LKP],N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK34,adwgk34_opt_actvy_prod_sf.sh,Load process for OPT_ACTVY_PROD_FCT[SFCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK35,adwgk35_opt_actvy_prod_f.sh,Load process for OPT_ACTVY_PROD_FCT[FCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK36,adwgk36_opt_actvy_prod_flt.sh,OPT_ACTVY_PROD_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK37,adwgk37_opt_prmtn_agg.sh,Load process for OPT_PRMTN_FCT [AGG],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK38,adwgk38_opt_ld_st_prmtn_sf.sh,Load process for OPT_SHORT_PRMTN_FCT[SFCT],N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK39,adwgk39_opt_adopt_f.sh,Load process for OPT_ADPT_FCT,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK40,adwgk40_opt_frcst_sf.sh,Load process for OPT_FUND_FRCST_FCT[SFCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK41,adwgk41_opt_frcst_f.sh,Load process for OPT_FUND_FRCST_FCT [FCT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK43,adwgk43_opt_frcst_bf.sh,Load process for OPT_BOOK_FRCST_FCT,Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK44,adwgk44_opt_actvy_sm_flt.sh,OPT_ACTVY_SPNDG_MTH_FCT  [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK45,adwgk45_opt_fund_gs_flt.sh,OPT_FUND_GEN_SPNDG_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK46,adwgk46_opt_shpmt_af_f.sh,OPT_SHPMT_ACTL_FRCST_FCT [FCT],N,60,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK47,adwgk47_opt_shpmt_af_flt.sh,OPT_SHPMT_ACTL_FRCST_FCT [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK48,adwgk48_opt_sh_at_fcs_mv.sh,OPT_REFRESH_MV[OPT_SHPMT_ACTL_FRCST_MV01],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK49,adwgk49_opt_prmt_prod_flt.sh,OPT_PRMTN_PROD_FLTR_LKP [FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK50,adwgk50_opt_ext_cmb_prmn_f.sh,OPT_COMB_PRMTN_FCT [EXT],Y,40,N,,,N,,,,
ADWGGKK5@ETL01,ADWGJK51,adwgk51_opt_cdc_cmb_prmn_f.sh,OPT_COMB_PRMTN_FCT [CDC],Y,40,N,,,N,,,,
