ELAPSED_RUNTIME,DELETE_FLAG,AVG_START_TIME,AVG_RUNTIME,TIME_ZONE,PRIORITY,CYCLIC,MAX_RERUN,END_TIME,START_TIME,FROM_TIME,STATUS,STATE,ODATE,MEMNAME,JOB_NAME,ORDER_TABLE,ORDER_ID,JOB_ID,GROUP_NAME
100,0,153740.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ba,SEBLG408@-SIEBEL014,4c3jh,7760,SEBLG408@-SIEBEL014
100,0,153742.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001bb,SEBLG408@-SIEBEL014,4c3ji,9632,SEBLG408@-SIEBEL014
0,0,153743.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001bc,SEBLG408@-SIEBEL014,4c3jj,5788,SEBLG408@-SIEBEL014
0,0,153745.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001bd,SEBLG408@-SIEBEL014,4c3jk,8660,SEBLG408@-SIEBEL014
100,0,220139.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001bef,SEBLG408@-SIEBEL014,4c3k2,7772,SEBLG408@-SIEBEL014
0,0,220141.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001bff,SEBLG408@-SIEBEL014,4c3k3,5208,SEBLG408@-SIEBEL014
100,0,220143.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001bgf,SEBLG408@-SIEBEL014,4c3k4,7228,SEBLG408@-SIEBEL014
0,0,224304.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001bj,SEBLG408@-SIEBEL014,4c3jl,6740,SEBLG408@-SIEBEL014
0,0,183406.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001bk,SEBLG408@-SIEBEL014,4c3jn,10876,SEBLG408@-SIEBEL014
100,0,214155.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001blf,SEBLG408@-SIEBEL014,4c3k5,7228,SEBLG408@-SIEBEL014
100,0,154245.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001bn,SEBLG408@-SIEBEL014,4c3jo,11116,SEBLG408@-SIEBEL014
800,0,135405.0,9, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001c,SEBLG407@-SIEBEL016,4c46e,6240,SEBLG407@-SIEBEL016
100,0,252014.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ca,SEBLG410@-SIEBEL012,4c3h4,11780,SEBLG410@-SIEBEL012
100,0,252016.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001cb,SEBLG410@-SIEBEL012,4c3h5,18080,SEBLG410@-SIEBEL012
100,0,252017.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001cc,SEBLG410@-SIEBEL012,4c3h6,14452,SEBLG410@-SIEBEL012
100,0,252019.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001cd,SEBLG410@-SIEBEL012,4c3h7,17172,SEBLG410@-SIEBEL012
100,0,233804.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ck,SEBLG410@-SIEBEL012,4c3hb,14276,SEBLG410@-SIEBEL012
100,0,252315.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001clf,SEBLG410@-SIEBEL012,4c3ht,19384,SEBLG410@-SIEBEL012
100,0,124234.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001cm,SEBLG410@-SIEBEL012,4c3hc,18352,SEBLG410@-SIEBEL012
100,0,251812.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001cn,SEBLG410@-SIEBEL012,4c3hd,18596,SEBLG410@-SIEBEL012
700,0,135415.0,8, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001d,SEBLG407@-SIEBEL016,4c46f,11208,SEBLG407@-SIEBEL016
800,0,103645.0,9, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ef,SEBLG407@-SIEBEL016,4c472,8040,SEBLG407@-SIEBEL016
800,0,103655.0,9, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ff,SEBLG407@-SIEBEL016,4c473,8772,SEBLG407@-SIEBEL016
4100,0,103705.0,29, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001gf,SEBLG407@-SIEBEL016,4c474,10612,SEBLG407@-SIEBEL016
4300,0,125815.0,44, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001h,SEBLG407@-SIEBEL016,4c46g,3424,SEBLG407@-SIEBEL016
800,0,82049.0,8, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001i,SEBLG407@-SIEBEL016,4c46h,10736,SEBLG407@-SIEBEL016
3200,0,123407.0,40, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001j,SEBLG407@-SIEBEL016,4c46i,10884,SEBLG407@-SIEBEL016
1000,0,130939.0,10, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001k,SEBLG407@-SIEBEL016,4c46j,4644,SEBLG407@-SIEBEL016
1300,0,100510.0,15, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001lf,SEBLG407@-SIEBEL016,4c475,5980,SEBLG407@-SIEBEL016
1000,0,134819.0,9, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001n,SEBLG407@-SIEBEL016,4c46k,312,SEBLG407@-SIEBEL016
800,0,82058.0,8, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001p,SEBLG407@-SIEBEL016,4c46l,4640,SEBLG407@-SIEBEL016
1600,0,154155.0,18, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ua,SEBLG409@-SIEBEL018,4c3uw,10556,SEBLG409@-SIEBEL018
1700,0,203116.0,28, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190622,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uaf,SEBLG409@-SIEBEL018,4c1wz,3976,SEBLG409@-SIEBEL018
1500,0,154215.0,16, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ub,SEBLG409@-SIEBEL018,4c3ux,3148,SEBLG409@-SIEBEL018
1600,0,203239.0,18, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190622,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ubf,SEBLG409@-SIEBEL018,4c1x0,13136,SEBLG409@-SIEBEL018
2400,0,154233.0,20, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uc,SEBLG409@-SIEBEL018,4c3uy,7404,SEBLG409@-SIEBEL018
20300,0,203319.0,358, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190622,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ucf,SEBLG409@-SIEBEL018,4c1x1,7184,SEBLG409@-SIEBEL018
2000,0,154254.0,21, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ud,SEBLG409@-SIEBEL018,4c3uz,12476,SEBLG409@-SIEBEL018
12900,0,203705.0,216, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190622,sebl2001_imp_opt_anaplan.bat,SEBLJ2001udf,SEBLG409@-SIEBEL018,4c1x2,4840,SEBLG409@-SIEBEL018
2700,0,210534.0,19, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uef,SEBLG409@-SIEBEL018,4c3v0,12872,SEBLG409@-SIEBEL018
3300,0,210555.0,31, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uff,SEBLG409@-SIEBEL018,4c3v1,8868,SEBLG409@-SIEBEL018
16100,0,210629.0,252, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ugf,SEBLG409@-SIEBEL018,4c3v2,12816,SEBLG409@-SIEBEL018
26100,0,220209.0,425, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uh,SEBLG409@-SIEBEL018,4c3v3,7152,SEBLG409@-SIEBEL018
1600,0,200314.0,17, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ui,SEBLG409@-SIEBEL018,4c3v4,9696,SEBLG409@-SIEBEL018
71500,0,212150.0,951, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uj,SEBLG409@-SIEBEL018,4c3v5,12524,SEBLG409@-SIEBEL018
2700,0,194119.0,37, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uk,SEBLG409@-SIEBEL018,4c3v6,13192,SEBLG409@-SIEBEL018
29000,0,205727.0,501, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ulf,SEBLG409@-SIEBEL018,4c3v7,2740,SEBLG409@-SIEBEL018
3400,0,153029.0,35, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001un,SEBLG409@-SIEBEL018,4c3v8,9596,SEBLG409@-SIEBEL018
1500,0,200333.0,16, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001up,SEBLG409@-SIEBEL018,4c3v9,6212,SEBLG409@-SIEBEL018
20700,0,163000.0,350, ,AA,0,0,2.01906E+13,2.01906E+13,1630,Ended OK,Run (2) ,190623,sebl2002_imp_hub_anaplan.bat,SEBLJ2002a,SEBLG407@-SIEBEL016,4c46z,6488,SEBLG407@-SIEBEL016
0,0,163500.0,1, ,AA,0,0,2.01906E+13,2.01906E+13,1635,Ended OK,Run (2) ,190623,sebl2002_imp_hub_anaplan.bat,SEBLJ2002b,SEBLG407@-SIEBEL016,4c46p,7304,SEBLG407@-SIEBEL016
0,0,253000.0,1, ,AA,0,0, , ,130,Wait Condition,,190623,sebl2002_imp_hub_anaplan.bat,SEBLJ2002bi,SEBLG408@-SIEBEL014,4c3jq, ,SEBLG408@-SIEBEL014
100,0,50000.0,1, ,AA,0,0,2.01906E+13,2.01906E+13,500,Ended OK,Run (2) ,190623,sebl2002_imp_hub_anaplan.bat,SEBLJ2002ca,SEBLG410@-SIEBEL012,4c3hg,17696,SEBLG410@-SIEBEL012
92100,0,253000.0,1627, ,AA,0,0,2.01906E+13,2.01906E+13,443,Ended OK,Run (2) ,190622,sebl2002_imp_hub_anaplan.bat,SEBLJ2002ua,SEBLG409@-SIEBEL018,4c1xc,6632,SEBLG409@-SIEBEL018
0,0,253000.0,1627, ,AA,0,0, , ,130,Wait Condition,,190623,sebl2002_imp_hub_anaplan.bat,SEBLJ2002ua,SEBLG409@-SIEBEL018,4c3va, ,SEBLG409@-SIEBEL018
0,0,253500.0,1227, ,AA,0,0, , ,135,Wait Condition,,190623,sebl2002_imp_hub_anaplan.bat,SEBLJ2002ub,SEBLG409@-SIEBEL018,4c3vb, ,SEBLG409@-SIEBEL018
68600,0,253500.0,1227, ,AA,0,0,2.01906E+13,2.01906E+13,501,Ended OK,Run (2) ,190622,sebl2002_imp_hub_anaplan.bat,SEBLJ2002ub,SEBLG409@-SIEBEL018,4c1xd,10468,SEBLG409@-SIEBEL018
4200,0,125912.0,41, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2003_ana_ffm_lock.bat,SEBLJ2003a,SEBLG407@-SIEBEL016,4c470,10336,SEBLG407@-SIEBEL016
0,0,125912.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2003_ana_ffm_lock.bat,SEBLJ2003b,SEBLG407@-SIEBEL016,4c471,2400,SEBLG407@-SIEBEL016
800,0,125902.0,8, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2004_suff_hubtosat.bat,SEBLJ2004a,SEBLG407@-SIEBEL016,4c477,10672,SEBLG407@-SIEBEL016
13400,0,220632.0,205, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2004_suff_hubtosat.bat,SEBLJ2004u,SEBLG409@-SIEBEL018,4c3vn,13372,SEBLG409@-SIEBEL018
3200,0,80000.0,38, ,AA,0,0, , ,800,Wait Condition,Run (2) ,190623,sebl2005_exp_anaplan_opt.bat,SEBLJ2005a,SEBLG407@-SIEBEL016,4c46s,5484,SEBLG407@-SIEBEL016
140129,0,240000.0,2043, ,Ab,0,0,2.01906E+13,2.01906E+13,0,Ended OK,Run (2) ,190623,sebl2005_s_cx_daily_stats.sh,SEBLJ2005bd,SEBLG409@SDHN5569,4c2t0,14625,SEBLG409@SDHN5569
193,0,180000.0,2013, ,AA,0,0,2.01906E+13,2.01906E+13,1800,Ended OK,Run (2) ,190623,sebl2005_s_cx_daily_stats.sh,SEBLJ2005be,SEBLG407@SDHN5569,4c432,20381,SEBLG407@SDHN5569
114470,0,180000.0,805, ,AA,0,0,2.01906E+13,2.01906E+13,1800,Ended OK,Run (2) ,190623,sebl2005_s_cx_daily_stats.sh,SEBLJ2005bh,SEBLG407@SDHN5569,4c433,20369,SEBLG407@SDHN5569
299652,0,240000.0,4808, ,AA,0,0,2.01906E+13,2.01906E+13,0,Ended OK,Run (2) ,190623,sebl2005_s_cx_daily_stats.sh,SEBLJ2005bm,SEBLG408@SDHN5569,4c3mq,14676,SEBLG408@SDHN5569
130232,0,70000.0,2409, ,Ac,0,0,2.01906E+13,2.01906E+13,700,Ended OK,Run (2) ,190623,sebl2005_s_cx_daily_stats.sh,SEBLJ2005bxv,SEBLG410@SDHN5569,4c2sr,14358,SEBLG410@SDHN5569
0,0,200000.0,1, ,AA,0,0,2.01906E+13,2.01906E+13,2000,Ended OK,Run (2) ,190623,sebl2005_exp_anaplan_opt.bat,SEBLJ2005ca,SEBLG410@-SIEBEL012,4c3hh,17376,SEBLG410@-SIEBEL012
100,0,83000.0,1, ,AA,0,0,2.01906E+13,2.01906E+13,830,Ended OK,Run (2) ,190623,sebl2005_exp_anaplan_opt.bat,SEBLJ2005cb,SEBLG410@-SIEBEL012,4c3hi,17020,SEBLG410@-SIEBEL012
128400,0,160000.0,2321, ,AA,0,0,2.01906E+13,2.01906E+13,1600,Ended OK,Run (2) ,190623,sebl2005_exp_anaplan_opt.bat,SEBLJ2005ub,SEBLG409@-SIEBEL018,4c3vc,340,SEBLG409@-SIEBEL018
100,0,250000.0,2, ,AA,0,0,2.01906E+13,2.01906E+13,100,Ended OK,Run (2) ,190623,sebl2006_pea_imp_anaplan.bat,SEBLJ2006aa,SEBLG409@-SIEBEL018,4c3um,4972,SEBLG409@-SIEBEL018
0,0,251000.0,1, ,AA,0,0,2.01906E+13,2.01906E+13,110,Ended OK,Run (2) ,190623,sebl2006_pea_imp_anaplan.bat,SEBLJ2006ac,SEBLG409@-SIEBEL018,4c3us,14068,SEBLG409@-SIEBEL018
100,0,250005.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2007_pea_imp_hub_anpln.bat,SEBLJ2007aa,SEBLG409@-SIEBEL018,4c3un,14072,SEBLG409@-SIEBEL018
100,0,251002.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2007_pea_imp_hub_anpln.bat,SEBLJ2007ac,SEBLG409@-SIEBEL018,4c3ut,10920,SEBLG409@-SIEBEL018
180800,0,212707.0,2904, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190622,sebl2007_pea_imp_hub_anpln.bat,SEBLJ2007ad,SEBLG409@-SIEBEL018,4c1xh,8704,SEBLG409@-SIEBEL018
0,0,253000.0,1, ,AA,0,0, , ,130,Wait Condition,,190623,sebl2010_pea_exp_ana_ce.bat,SEBLJ2010aa,SEBLG409@-SIEBEL018,4c3uo, ,SEBLG409@-SIEBEL018
0,0,254500.0,23, ,AA,0,0, , ,145,Wait Condition,,190623,sebl2011_pea_exp_ana_apac.bat,SEBLJ2011aa,SEBLG409@-SIEBEL018,4c3uq, ,SEBLG409@-SIEBEL018
0,0,260500.0,1, ,AA,0,0, , ,205,Wait Condition,,190623,sebl2012_pea_exp_ana_la.bat,SEBLJ2012aa,SEBLG409@-SIEBEL018,4c3uu, ,SEBLG409@-SIEBEL018
8600,0,262000.0,138, ,AA,0,0,2.01906E+13,2.01906E+13,515,Ended OK,Run (2) ,190622,sebl2013_pea_exp_ana_we.bat,SEBLJ2013aa,SEBLG409@-SIEBEL018,4c1xi,9136,SEBLG409@-SIEBEL018
0,0,262000.0,138, ,AA,0,0, , ,220,Wait Condition,,190623,sebl2013_pea_exp_ana_we.bat,SEBLJ2013aa,SEBLG409@-SIEBEL018,4c3vd, ,SEBLG409@-SIEBEL018
149900,0,262138.0,2353, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190622,sebl2013_pea_exp_ana_we.bat,SEBLJ2013ab,SEBLG409@-SIEBEL018,4c1xj,2768,SEBLG409@-SIEBEL018
16100,0,80039.0,354, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2015_tfm_wf_ana_rcsv.bat,SEBLJ2015a,SEBLG407@-SIEBEL016,4c46m,2252,SEBLG407@-SIEBEL016
0,0,,0, ,AA,0,0, ,2.01906E+13, ,Ended Not OK,Run (2) ,190622,sebl2015_tfm_wf_ana_rcsv.bat,SEBLJ2015ba,SEBLG408@-SIEBEL014,4c1li, ,SEBLG408@-SIEBEL014
0,0,,0, ,AA,0,0, ,2.01906E+13, ,Ended Not OK,Run (2) ,190623,sebl2015_tfm_wf_ana_rcsv.bat,SEBLJ2015ba,SEBLG408@-SIEBEL014,4c3jr, ,SEBLG408@-SIEBEL014
0,0,,0, ,AA,0,0, ,2.01906E+13, ,Ended Not OK,Run (2) ,190623,sebl2015_tfm_wf_ana_rcsv.bat,SEBLJ2015ca,SEBLG410@-SIEBEL012,4c3hj, ,SEBLG410@-SIEBEL012
0,0,,0, ,AA,0,0, ,2.01906E+13, ,Ended Not OK,Run (2) ,190622,sebl2015_tfm_wf_ana_rcsv.bat,SEBLJ2015ca,SEBLG410@-SIEBEL012,4c1jg, ,SEBLG410@-SIEBEL012
1023400,0,162345.0,5147, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2015_tfm_wf_ana_rcsv.bat,SEBLJ2015ua,SEBLG409@-SIEBEL018,4c3vf,4384,SEBLG409@-SIEBEL018
100,0,83003.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2016_tfmwfana_rtsvol.bat,SEBLJ2016ca,SEBLG410@-SIEBEL012,4c3hk,14440,SEBLG410@-SIEBEL012
600,0,82035.0,6, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2018_Promo_Acc_Del.bat,SEBLJ2018a,SEBLG407@-SIEBEL016,4c46q,10964,SEBLG407@-SIEBEL016
2500,0,200236.0,22, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2018_Promo_Acc_Del.bat,SEBLJ2018u,SEBLG409@-SIEBEL018,4c3vg,13276,SEBLG409@-SIEBEL018
3800,0,82114.0,47, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2019_imp_hub_anaplan.bat,SEBLJ2019a,SEBLG407@-SIEBEL016,4c46r,6420,SEBLG407@-SIEBEL016
67700,0,200408.0,758, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2019_imp_hub_anaplan.bat,SEBLJ2019u,SEBLG409@-SIEBEL018,4c3vh,1588,SEBLG409@-SIEBEL018
447,0,240000.0,3, ,AA,0,0,2.01906E+13,2.01906E+13,0,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020aa,SEBLG407@SDHN5569,4c42i,14918,SEBLG407@SDHN5569
0,0,263000.0,9, ,AA,0,0, , ,230,Wait Condition,,190623,sebl2020_daily_stats.sh,SEBLJ2020ab,SEBLG407@SDHN5569,4c42m, ,SEBLG407@SDHN5569
0,0,263000.0,48, ,Ab,0,0, , ,230,Wait Condition,,190623,sebl2020_daily_stats.sh,SEBLJ2020ac,SEBLG407@SDHN5569,4c2t8, ,SEBLG407@SDHN5569
31,0,80000.0,4, ,AA,0,0,2.01906E+13,2.01906E+13,800,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ad,SEBLG407@SDHN5569,4c42n,17526,SEBLG407@SDHN5569
4373,0,80000.0,45, ,Ab,0,0,2.01906E+13,2.01906E+13,800,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ae,SEBLG407@SDHN5569,4c2t9,17500,SEBLG407@SDHN5569
243,0,120000.0,3, ,AA,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020af,SEBLG407@SDHN5569,4c42o,20530,SEBLG407@SDHN5569
231,0,120000.0,3, ,Ab,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ag,SEBLG407@SDHN5569,4c2ta,20541,SEBLG407@SDHN5569
223,0,120000.0,635, ,Ac,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ah,SEBLG407@SDHN5569,4c2st,20554,SEBLG407@SDHN5569
228,0,120000.0,305, ,Ad,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ai,SEBLG407@SDHN5569,4c2sl,20532,SEBLG407@SDHN5569
241,0,120000.0,445, ,Ae,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020aj,SEBLG407@SDHN5569,4c2sg,20531,SEBLG407@SDHN5569
219,0,120000.0,2001, ,Af,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ak,SEBLG407@SDHN5569,4c2sd,20499,SEBLG407@SDHN5569
382115,0,120000.0,150, ,Ag,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020al,SEBLG407@SDHN5569,4c2sa,20497,SEBLG407@SDHN5569
239,0,120000.0,630, ,Ah,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020am,SEBLG407@SDHN5569,4c2s8,20498,SEBLG407@SDHN5569
54,0,160000.0,1414, ,AA,0,0,2.01906E+13,2.01906E+13,1600,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020an,SEBLG407@SDHN5569,4c42j,9472,SEBLG407@SDHN5569
247182,0,160000.0,2943, ,Ab,0,0,2.01906E+13,2.01906E+13,1600,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ao,SEBLG407@SDHN5569,4c2t6,9359,SEBLG407@SDHN5569
3567,0,200000.0,11, ,AA,0,0,2.01906E+13,2.01906E+13,2000,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ap,SEBLG407@SDHN5569,4c42k,9475,SEBLG407@SDHN5569
143,0,230000.0,4, ,AA,0,0,2.01906E+13,2.01906E+13,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020aq,SEBLG407@SDHN5569,4c42l,3092,SEBLG407@SDHN5569
5013,0,230000.0,7, ,Ab,0,0,2.01906E+13,2.01906E+13,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ar,SEBLG407@SDHN5569,4c2t7,2983,SEBLG407@SDHN5569
8840,0,230000.0,3, ,Ac,0,0,2.01906E+13,2.01906E+13,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020as,SEBLG407@SDHN5569,4c2ss,2977,SEBLG407@SDHN5569
76,0,230000.0,3, ,Ad,0,0,2.01906E+13,2.01906E+13,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020at,SEBLG407@SDHN5569,4c2sk,2971,SEBLG407@SDHN5569
